6040
4949
2773
9171
3960
2148
4885
5468
6014
9011
4559
505
1998
4662
967
3311
4477
6368
9257
2637
3441
2906
7207
6780
2297
3552
907
8941
6661
5201
8484
7297
9744
7376
6315
8081
4806
564
5872
6377
9406
8160
1483
218
4520
7384
3069
7071
8367
6047
2977
9738
8233
465
7823
2055
8851
8874
4211
1239
1331
2850
4432
5501
1614
4014
1397
254
9019
8713
9159
2582
2588
585
2395
1820
2013
9854
2271
1532
6468
6913
1422
4467
9686
2614
6405
2303
8263
5820
6911
2505
1486
1397
9310
8876
9862
2084
2667
4065
6173
7971
9162
8689
1422
6832
6796
2655
1068
8573
1470
3273
8676
6135
8805
3461
1484
1687
3796
2517
9768
6798
6660
3497
8170
9060
6607
2088
1972
8440
7636
5008
973
4264
2074
7461
9521
344
1032
4008
8611
9641
3606
5016
934
4702
6318
5778
1570
3275
6441
7376
9429
4787
2781
5841
6052
3079
9131
8975
9285
5694
5592
9385
9316
9358
4154
6278
8816
2529
7686
117
7397
8719
376
5787
1021
3447
8224
8361
6926
252
7612
6819
8816
4096
4567
9383
4762
4316
8109
4682
1407
211
5704
8117
3195
2532
4978
7537
9378
1569
9659
3395
5005
9708
3219
8962
1883
5333
7507
6153
7317
8762
6433
2897
9032
8772
3757
5044
7090
2312
1390
9075
5680
1179
6102
3810
1491
4561
9409
1865
2400
9546
499
8912
7087
8180
4999
2151
1363
2722
5800
4893
6628
2415
6537
7270
5875
1015
57
9422
7423
35
414
6354
8016
2495
2190
1560
1967
262
9191
8402
7014
7209
7364
9494
4410
8631
813
8946
9215
2852
6636
5737
3732
3001
3134
7498
6539
3745
8313
1479
8039
3182
3651
8170
157
1430
9452
4895
7211
4601
4468
9774
7538
2052
5582
6788
6990
3691
5977
3127
5956
9989
3690
5717
312
8179
55
4516
3363
6559
4687
9449
7424
7661
780
9879
8255
6273
9268
5201
2422
4172
9786
919
6484
6845
8875
4204
7767
2584
7055
6742
1181
8944
7888
6102
8522
2613
278
7426
1379
9423
430
8709
5963
305
935
321
5093
7677
5068
1
8841
4504
990
6264
6143
2166
6794
4699
3466
1087
2026
6069
5520
3749
7787
5713
9951
6011
6830
949
9095
2983
8564
4901
7017
5530
8268
5625
7277
8288
145
3007
3663
828
2620
8424
5932
4106
3264
9128
3510
4503
8984
4051
592
7217
2516
4780
3210
7052
9055
6761
4244
4571
3575
4330
4059
8508
9315
8353
7629
4508
6005
9332
3402
4071
252
9894
2431
6414
9070
3305
1573
1583
4385
8672
7498
5953
2707
3803
4778
8694
2603
2376
8874
8944
6333
9252
8121
68
5737
419
1025
9044
8717
1192
4460
142
5328
9320
2636
9762
615
2368
4140
1792
3512
8045
4078
1890
6753
9606
4958
3483
7589
1639
7325
2104
2082
5154
9730
4439
1289
5972
3045
2399
4383
1696
3665
4497
3833
8481
5335
3496
7191
4455
6728
6376
2727
3346
7221
1667
3299
598
7441
5023
1411
3954
2904
4489
1144
3580
3373
5449
4673
7309
7694
2472
4579
5183
6481
6176
8652
1035
7046
7582
1495
1588
8314
2149
8382
3397
5454
2888
7347
6604
2826
3309
7382
9881
3172
946
7389
1104
3060
1963
1116
3283
6709
3586
4753
1937
4869
1104
8289
5421
7152
2629
7181
7050
2316
2856
6802
2080
692
2836
8652
2828
